match_id,rate_div2,rate_div1,writer,categary,content,href,level_div1,level_div2,date,problem_id,name
10958,,71.43%,dgoodman,"Advanced Math, Graph Theory",problems/8266,http://community.topcoder.com/stat?c=problem_statement&pm=8266,2,,11.01.2007,8266,OddGraph
10958,,87.50%,andrewzta,"Graph Theory, Greedy",problems/8253,http://community.topcoder.com/stat?c=problem_statement&pm=8253,1,,11.01.2007,8253,Police
10980,,85.71%,dgoodman,Simulation,problems/8277,http://community.topcoder.com/stat?c=problem_statement&pm=8277,1,,11.02.2007,8277,RandomRide
10949,,18.18%,jmzero,"Search, Simulation",problems/8000,http://community.topcoder.com/stat?c=problem_statement&pm=8000,3,,10.26.2007,8000,GreedyGlob
10958,,66.67%,ivan_metelsky,"Brute Force, Greedy",problems/8030,http://community.topcoder.com/stat?c=problem_statement&pm=8030,3,,11.01.2007,8030,BinaryPowerBishop
10979,,100.00%,misof,"Simple Search, Iteration, Simulation",problems/8242,http://community.topcoder.com/stat?c=problem_statement&pm=8242,1,,11.01.2007,8242,RandomWalks
11087,,20.00%,jbernadas,Sorting,problems/8374,http://community.topcoder.com/stat?c=problem_statement&pm=8374,2,,11.06.2007,8374,SyllableSorting
10979,,100.00%,dgoodman,Geometry,problems/7357,http://community.topcoder.com/stat?c=problem_statement&pm=7357,2,,11.01.2007,7357,Overhang
10980,,66.67%,dgoodman,"Math, Search",problems/7708,http://community.topcoder.com/stat?c=problem_statement&pm=7708,2,,11.02.2007,7708,Factorer
10795,,78.57%,boba5551,"Simple Search, Iteration, String Manipulation",problems/8252,http://community.topcoder.com/stat?c=problem_statement&pm=8252,1,,11.10.2007,8252,YoungBrother
11087,,86.67%,jbernadas,Geometry,problems/8224,http://community.topcoder.com/stat?c=problem_statement&pm=8224,1,,11.06.2007,8224,HockeyFault
10793,,7.80%,jbernadas,Search,problems/8284,http://community.topcoder.com/stat?c=problem_statement&pm=8284,3,,11.06.2007,8284,CommercialPlanner
11090,,79.31%,darnley,"Simple Math, String Manipulation",problems/8269,http://community.topcoder.com/stat?c=problem_statement&pm=8269,1,,11.10.2007,8269,MixtureDensity
11087,,100.00%,jbernadas,"Sorting, String Manipulation",problems/8225,http://community.topcoder.com/stat?c=problem_statement&pm=8225,3,,11.06.2007,8225,PlayerExtraction
11090,,90.91%,darnley,"Greedy, Search",problems/8268,http://community.topcoder.com/stat?c=problem_statement&pm=8268,2,,11.10.2007,8268,DukeOnChessBoard
10794,,44.44%,darnley,Greedy,problems/8317,http://community.topcoder.com/stat?c=problem_statement&pm=8317,3,,11.10.2007,8317,DukeOnLargeChessBoard
11090,,54.55%,darnley,"Simple Math, Simple Search, Iteration",problems/8318,http://community.topcoder.com/stat?c=problem_statement&pm=8318,3,,11.10.2007,8318,DivisibleByDigits
11094,,72.73%,jmzero,String Manipulation,problems/8378,http://community.topcoder.com/stat?c=problem_statement&pm=8378,1,,11.14.2007,8378,PunctuationCleaner
10796,,56.86%,jmzero,Greedy,problems/8288,http://community.topcoder.com/stat?c=problem_statement&pm=8288,3,,11.14.2007,8288,Unjumpers
10795,,57.69%,boba5551,"Brute Force, Graph Theory",problems/8159,http://community.topcoder.com/stat?c=problem_statement&pm=8159,3,,11.10.2007,8159,DogField
10794,,56.62%,darnley,"Graph Theory, Simple Search, Iteration",problems/8267,http://community.topcoder.com/stat?c=problem_statement&pm=8267,2,,11.10.2007,8267,DateFieldCorrection
10795,,66.10%,boba5551,"Dynamic Programming, Graph Theory",problems/8250,http://community.topcoder.com/stat?c=problem_statement&pm=8250,2,,11.10.2007,8250,DriveCar
11094,,53.85%,jmzero,"Search, Simulation",problems/6555,http://community.topcoder.com/stat?c=problem_statement&pm=6555,2,,11.14.2007,6555,Trainyard
10796,,21.85%,jmzero,"Math, Simulation",problems/8045,http://community.topcoder.com/stat?c=problem_statement&pm=8045,2,,11.14.2007,8045,MarbleMachine
11101,,80.65%,bmerry,Brute Force,problems/8390,http://community.topcoder.com/stat?c=problem_statement&pm=8390,2,,11.20.2007,8390,TrueStatements
11101,,94.29%,bmerry,"Simulation, String Manipulation",problems/8304,http://community.topcoder.com/stat?c=problem_statement&pm=8304,1,,11.20.2007,8304,TwoRotationCypher
10799,,63.38%,Relja,Recursion,problems/8088,http://community.topcoder.com/stat?c=problem_statement&pm=8088,3,,11.20.2007,8088,PaperUnfolding
11094,,20.00%,jmzero,"Math, Simulation",problems/8261,http://community.topcoder.com/stat?c=problem_statement&pm=8261,3,,11.14.2007,8261,JollyJumpers
10798,,13.61%,bmerry,Advanced Math,problems/8273,http://community.topcoder.com/stat?c=problem_statement&pm=8273,2,,11.20.2007,8273,SolvePolynomial
10799,,78.50%,Relja,"Simple Search, Iteration",problems/8141,http://community.topcoder.com/stat?c=problem_statement&pm=8141,1,,11.20.2007,8141,SolvingEquation
11105,,58.82%,asal1,"Brute Force, Simple Search, Iteration",problems/8401,http://community.topcoder.com/stat?c=problem_statement&pm=8401,3,,11.28.2007,8401,TVGameWinnings
10980,,25.00%,Andrew_Lazarev,"Brute Force, Simulation",problems/8292,http://community.topcoder.com/stat?c=problem_statement&pm=8292,3,,11.02.2007,8292,FactoryEmulation
11101,,69.23%,bmerry,"Recursion, Simulation",problems/8303,http://community.topcoder.com/stat?c=problem_statement&pm=8303,3,,11.20.2007,8303,HanoiState
10799,,78.95%,Relja,"Dynamic Programming, Search",problems/8096,http://community.topcoder.com/stat?c=problem_statement&pm=8096,2,,11.20.2007,8096,DecreasingNumber
10800,,30.56%,asal1,Advanced Math,problems/8174,http://community.topcoder.com/stat?c=problem_statement&pm=8174,3,,11.28.2007,8174,TVGame
10798,,12.90%,bmerry,Graph Theory,problems/8282,http://community.topcoder.com/stat?c=problem_statement&pm=8282,3,,11.20.2007,8282,TwistyPassages
11105,,66.67%,asal1,"Simple Search, Iteration",problems/8440,http://community.topcoder.com/stat?c=problem_statement&pm=8440,2,,11.28.2007,8440,SellingProducts
10801,,38.24%,Rydberg,"Simple Math, Simple Search, Iteration",problems/8239,http://community.topcoder.com/stat?c=problem_statement&pm=8239,2,,11.28.2007,8239,FoodCollecting
10800,,39.82%,asal1,"Greedy, Simple Math",problems/8442,http://community.topcoder.com/stat?c=problem_statement&pm=8442,2,,11.28.2007,8442,FillBox
11105,,84.09%,asal1,"Simulation, String Manipulation, String Parsing",problems/8400,http://community.topcoder.com/stat?c=problem_statement&pm=8400,1,,11.28.2007,8400,DownloadingFiles
11109,,71.43%,gevak,"Simple Search, Iteration",problems/8395,http://community.topcoder.com/stat?c=problem_statement&pm=8395,1,,12.04.2007,8395,LuckyTicketSubstring
10801,,89.39%,Rydberg,"Brute Force, Simple Search, Iteration",problems/8108,http://community.topcoder.com/stat?c=problem_statement&pm=8108,1,,11.28.2007,8108,Pawns
11109,,43.16%,gevak,Greedy,problems/8183,http://community.topcoder.com/stat?c=problem_statement&pm=8183,2,,12.04.2007,8183,LameKnight
10802,,24.24%,gevak,"Math, Search",problems/7817,http://community.topcoder.com/stat?c=problem_statement&pm=7817,3,,12.04.2007,7817,NestedDiamonds
10803,,53.85%,stone,"Brute Force, Search",problems/7833,http://community.topcoder.com/stat?c=problem_statement&pm=7833,3,,12.04.2007,7833,RandomShuffle
10803,,97.37%,stone,Simple Math,problems/8295,http://community.topcoder.com/stat?c=problem_statement&pm=8295,1,,12.04.2007,8295,CardsShuffle
10803,,81.43%,stone,Brute Force,problems/8402,http://community.topcoder.com/stat?c=problem_statement&pm=8402,2,,12.04.2007,8402,GraphClique
10801,,55.17%,Rydberg,"Brute Force, Dynamic Programming, Simple Search, Iteration",problems/8109,http://community.topcoder.com/stat?c=problem_statement&pm=8109,3,,11.28.2007,8109,KingsTour
10804,,30.33%,Vasyl[alphacom],Greedy,problems/8415,http://community.topcoder.com/stat?c=problem_statement&pm=8415,2,,12.08.2007,8415,TheHomework
11109,,3.51%,gevak,"Greedy, Search",problems/8228,http://community.topcoder.com/stat?c=problem_statement&pm=8228,3,,12.04.2007,8228,CompilingDecksWithJokers
11113,,91.67%,Vasyl[alphacom],Simple Math,problems/8414,http://community.topcoder.com/stat?c=problem_statement&pm=8414,2,,12.08.2007,8414,TheDiceGame
10804,,3.75%,Vasyl[alphacom],Dynamic Programming,problems/8418,http://community.topcoder.com/stat?c=problem_statement&pm=8418,3,,12.08.2007,8418,TheSquares
10805,,24.07%,andrewzta,"Greedy, Search, Sorting",problems/8238,http://community.topcoder.com/stat?c=problem_statement&pm=8238,2,,12.11.2007,8238,PointsOnACircle
11116,,75.00%,dkorduban,Graph Theory,problems/8319,http://community.topcoder.com/stat?c=problem_statement&pm=8319,2,,12.11.2007,8319,CollectingRiders
11116,,70.59%,dkorduban,"Simple Search, Iteration",problems/8454,http://community.topcoder.com/stat?c=problem_statement&pm=8454,1,,12.11.2007,8454,ContiguousSubsequences
10805,,72.73%,dkorduban,"Dynamic Programming, Math",problems/8316,http://community.topcoder.com/stat?c=problem_statement&pm=8316,3,,12.11.2007,8316,CharmingTickets
11113,,69.23%,Vasyl[alphacom],String Manipulation,problems/8413,http://community.topcoder.com/stat?c=problem_statement&pm=8413,1,,12.08.2007,8413,TheBestName
11113,,50.00%,Vasyl[alphacom],Sorting,problems/8419,http://community.topcoder.com/stat?c=problem_statement&pm=8419,3,,12.08.2007,8419,TheNumbersLord
10807,,89.44%,timmac,"Brute Force, Simple Search, Iteration",problems/8456,http://community.topcoder.com/stat?c=problem_statement&pm=8456,1,,12.13.2007,8456,SendingCards
10807,,6.67%,timmac,"Brute Force, Geometry",problems/8265,http://community.topcoder.com/stat?c=problem_statement&pm=8265,3,,12.13.2007,8265,ThreeWatchtowers
11119,,64.00%,StevieT,"Brute Force, Simple Search, Iteration",problems/8396,http://community.topcoder.com/stat?c=problem_statement&pm=8396,2,,12.13.2007,8396,Planks
11116,,66.67%,dkorduban,Dynamic Programming,problems/8470,http://community.topcoder.com/stat?c=problem_statement&pm=8470,3,,12.11.2007,8470,CharmingTicketsEasy
10806,,47.95%,StevieT,Dynamic Programming,problems/8397,http://community.topcoder.com/stat?c=problem_statement&pm=8397,2,,12.13.2007,8397,FloorBoards
10807,,45.36%,timmac,"Brute Force, Simple Math",problems/8140,http://community.topcoder.com/stat?c=problem_statement&pm=8140,2,,12.13.2007,8140,CommonFactors
10806,,50.00%,misof,"Geometry, Simulation",problems/8275,http://community.topcoder.com/stat?c=problem_statement&pm=8275,3,,12.13.2007,8275,PyramidPuzzle
11119,,69.57%,StevieT,Graph Theory,problems/8383,http://community.topcoder.com/stat?c=problem_statement&pm=8383,3,,12.13.2007,8383,HillWalker
10808,,60.83%,rasto6sk,"Dynamic Programming, Math, Recursion",problems/7657,http://community.topcoder.com/stat?c=problem_statement&pm=7657,2,,12.19.2007,7657,SchoolTrip
10809,,69.09%,Nickolas,"Geometry, Search",problems/8312,http://community.topcoder.com/stat?c=problem_statement&pm=8312,3,,12.19.2007,8312,TowersAttack
11119,,98.28%,StevieT,String Parsing,problems/8398,http://community.topcoder.com/stat?c=problem_statement&pm=8398,1,,12.13.2007,8398,FloorLayout
10809,,70.93%,Nickolas,Math,problems/8313,http://community.topcoder.com/stat?c=problem_statement&pm=8313,1,,12.19.2007,8313,DepositProfit
10809,,70.65%,Nickolas,"Simple Math, Simple Search, Iteration",problems/8279,http://community.topcoder.com/stat?c=problem_statement&pm=8279,2,,12.19.2007,8279,TransformingArray
11140,,25.00%,rasto6sk,Dynamic Programming,problems/7756,http://community.topcoder.com/stat?c=problem_statement&pm=7756,3,,12.19.2007,7756,PowerGame
10810,,67.80%,Petr,Search,problems/8471,http://community.topcoder.com/stat?c=problem_statement&pm=8471,2,,12.27.2007,8471,TurningMaze
11140,,47.06%,lovro,Simple Math,problems/8199,http://community.topcoder.com/stat?c=problem_statement&pm=8199,1,,12.19.2007,8199,Prank
11140,,60.00%,rasto6sk,"Brute Force, String Manipulation, String Parsing",problems/7659,http://community.topcoder.com/stat?c=problem_statement&pm=7659,2,,12.19.2007,7659,Library
10808,,39.34%,rasto6sk,"Advanced Math, Dynamic Programming",problems/6866,http://community.topcoder.com/stat?c=problem_statement&pm=6866,3,,12.19.2007,6866,ChessTraining
11120,87.01%,,eleusive,"Simple Search, Iteration",problems/8541,http://community.topcoder.com/stat?c=problem_statement&pm=8541,,1,01.05.2008,8541,TrophyShelf
10810,,0.00%,Petr,"Math, Sorting, String Manipulation",problems/8458,http://community.topcoder.com/stat?c=problem_statement&pm=8458,3,,12.27.2007,8458,InfiniteAddition
11120,,9.09%,eleusive,"Brute Force, Dynamic Programming, Graph Theory, Math, Recursion, Search",problems/7953,http://community.topcoder.com/stat?c=problem_statement&pm=7953,3,,01.05.2008,7953,EscapeArtist
11144,,92.31%,Petr,Simulation,problems/8483,http://community.topcoder.com/stat?c=problem_statement&pm=8483,1,,12.27.2007,8483,RussianSpeedLimits
11144,,66.67%,Petr,Simple Math,problems/8474,http://community.topcoder.com/stat?c=problem_statement&pm=8474,3,,12.27.2007,8474,SummingArithmeticProgressions
11120,,62.90%,eleusive,"Dynamic Programming, Geometry, Graph Theory",problems/8540,http://community.topcoder.com/stat?c=problem_statement&pm=8540,2,,01.05.2008,8540,PolygonCover
11121,,69.49%,Relja,"Math, Recursion",problems/8086,http://community.topcoder.com/stat?c=problem_statement&pm=8086,3,,01.09.2008,8086,StrangeArray
11144,,83.33%,Petr,"Greedy, String Manipulation",problems/8482,http://community.topcoder.com/stat?c=problem_statement&pm=8482,2,,12.27.2007,8482,UnderscoreJustification
11121,32.42%,66.08%,Relja,"Greedy, Simple Search, Iteration",problems/8527,http://community.topcoder.com/stat?c=problem_statement&pm=8527,1,2,01.09.2008,8527,MarblesRegroupingEasy
11121,86.87%,,Relja,"Simple Search, Iteration",problems/8539,http://community.topcoder.com/stat?c=problem_statement&pm=8539,,1,01.09.2008,8539,GuessingNextElement
11120,45.14%,83.49%,eleusive,"Brute Force, Simple Search, Iteration",problems/8444,http://community.topcoder.com/stat?c=problem_statement&pm=8444,1,2,01.05.2008,8444,CandidateKeys
11153,,97.27%,vlad_D,"Brute Force, String Manipulation",problems/8195,http://community.topcoder.com/stat?c=problem_statement&pm=8195,1,,01.12.2008,8195,StudentEnrollment
11120,20.00%,,eleusive,"Dynamic Programming, Greedy, Recursion",problems/8486,http://community.topcoder.com/stat?c=problem_statement&pm=8486,,3,01.05.2008,8486,LittleTree
11121,50.00%,,Relja,Dynamic Programming,problems/8538,http://community.topcoder.com/stat?c=problem_statement&pm=8538,,3,01.09.2008,8538,MarblesRegroupingHard
11153,,66.23%,vlad_D,Dynamic Programming,problems/8213,http://community.topcoder.com/stat?c=problem_statement&pm=8213,3,,01.12.2008,8213,DecorationDay
11121,,76.58%,Relja,Dynamic Programming,problems/8084,http://community.topcoder.com/stat?c=problem_statement&pm=8084,2,,01.09.2008,8084,IntervalSubsets
11122,,21.74%,bmerry,Simulation,problems/8518,http://community.topcoder.com/stat?c=problem_statement&pm=8518,3,,01.15.2008,8518,TelephoneNumbers
11122,40.67%,,bmerry,Math,problems/8565,http://community.topcoder.com/stat?c=problem_statement&pm=8565,,3,01.15.2008,8565,SmoothNumbersHard
11122,57.10%,,bmerry,"Simple Search, Iteration",problems/8564,http://community.topcoder.com/stat?c=problem_statement&pm=8564,,1,01.15.2008,8564,MonotoneSequence
11153,,95.16%,vlad_D,Greedy,problems/8197,http://community.topcoder.com/stat?c=problem_statement&pm=8197,2,,01.12.2008,8197,TaliluluCoffee
11151,,77.30%,andrewzta,"Simple Math, Simple Search, Iteration",problems/8580,http://community.topcoder.com/stat?c=problem_statement&pm=8580,2,,01.19.2008,8580,TriangularSubsequence
11122,,62.66%,bmerry,"Dynamic Programming, Graph Theory",problems/8473,http://community.topcoder.com/stat?c=problem_statement&pm=8473,2,,01.15.2008,8473,InformFriends
11122,,91.90%,bmerry,"Brute Force, Simple Math",problems/8519,http://community.topcoder.com/stat?c=problem_statement&pm=8519,1,,01.15.2008,8519,SmoothNumbers
11122,68.61%,,bmerry,Brute Force,problems/8520,http://community.topcoder.com/stat?c=problem_statement&pm=8520,,2,01.15.2008,8520,VoteRigging
11123,25.86%,69.23%,legakis,"Simple Search, Iteration",problems/8545,http://community.topcoder.com/stat?c=problem_statement&pm=8545,2,3,01.24.2008,8545,GuitarChords
11123,,61.64%,legakis,Dynamic Programming,problems/8543,http://community.topcoder.com/stat?c=problem_statement&pm=8543,3,,01.24.2008,8543,LittleSquares
11151,,86.76%,andrewzta,"Dynamic Programming, Math",problems/8553,http://community.topcoder.com/stat?c=problem_statement&pm=8553,3,,01.19.2008,8553,UnfixedArrangements
11150,,67.57%,mateuszek,Dynamic Programming,problems/8447,http://community.topcoder.com/stat?c=problem_statement&pm=8447,3,,01.26.2008,8447,RectanglesArrangement
11151,,85.71%,andrewzta,"Brute Force, String Manipulation",problems/8554,http://community.topcoder.com/stat?c=problem_statement&pm=8554,1,,01.19.2008,8554,QueryFilter
11150,,98.96%,mateuszek,"Brute Force, Simple Search, Iteration",problems/8563,http://community.topcoder.com/stat?c=problem_statement&pm=8563,1,,01.26.2008,8563,SimilarWords
11124,,12.35%,srbga,Dynamic Programming,problems/8516,http://community.topcoder.com/stat?c=problem_statement&pm=8516,2,,02.02.2008,8516,PaintingBoards
11123,70.23%,88.05%,legakis,Math,problems/6125,http://community.topcoder.com/stat?c=problem_statement&pm=6125,1,2,01.24.2008,6125,ApproximateDivision
11123,86.65%,,legakis,"Greedy, Simple Math",problems/8559,http://community.topcoder.com/stat?c=problem_statement&pm=8559,,1,01.24.2008,8559,BoxesOfBooks
11124,0.79%,,srbga,"Advanced Math, Dynamic Programming, String Manipulation",problems/8307,http://community.topcoder.com/stat?c=problem_statement&pm=8307,,3,02.02.2008,8307,SetOfPatterns
11150,,95.51%,mateuszek,"Brute Force, Math, Simple Search, Iteration",problems/8445,http://community.topcoder.com/stat?c=problem_statement&pm=8445,2,,01.26.2008,8445,OneTwoThree
12007,,42.18%,misof,"Dynamic Programming, Simple Math",problems/8596,http://community.topcoder.com/stat?c=problem_statement&pm=8596,2,,02.05.2008,8596,PrimeSums
11124,84.73%,,srbga,"Brute Force, Simple Math, Simple Search, Iteration, Simulation",problems/8300,http://community.topcoder.com/stat?c=problem_statement&pm=8300,,1,02.02.2008,8300,FingerCounting
12007,,32.88%,misof,"Dynamic Programming, Simple Math",problems/8595,http://community.topcoder.com/stat?c=problem_statement&pm=8595,1,,02.05.2008,8595,MonstersAndBunnies
12008,,62.69%,ivan_metelsky,Brute Force,problems/8609,http://community.topcoder.com/stat?c=problem_statement&pm=8609,2,,02.09.2008,8609,PhoneNumbers
11124,37.42%,79.38%,srbga,"Brute Force, Math, Simple Math",problems/8589,http://community.topcoder.com/stat?c=problem_statement&pm=8589,1,2,02.02.2008,8589,ConcatenateNumber
12007,,49.28%,misof,"Brute Force, Recursion, Search",problems/8600,http://community.topcoder.com/stat?c=problem_statement&pm=8600,3,,02.05.2008,8600,MagicFingerprint
11124,,38.46%,srbga,"Brute Force, Math",problems/8510,http://community.topcoder.com/stat?c=problem_statement&pm=8510,3,,02.02.2008,8510,BuildCircuit
12008,,41.89%,ivan_metelsky,"Geometry, Simple Math",problems/8142,http://community.topcoder.com/stat?c=problem_statement&pm=8142,3,,02.09.2008,8142,BlackWhiteRectangles
12058,,69.32%,ivan_metelsky,Simple Math,problems/8018,http://community.topcoder.com/stat?c=problem_statement&pm=8018,3,,02.13.2008,8018,EvenOnes
12008,,82.49%,ivan_metelsky,"Simple Search, Iteration, String Parsing",problems/8608,http://community.topcoder.com/stat?c=problem_statement&pm=8608,1,,02.09.2008,8608,BusAwaiting
12011,,83.83%,lars2520,Dynamic Programming,problems/6851,http://community.topcoder.com/stat?c=problem_statement&pm=6851,2,,02.16.2008,6851,Chomp
12011,,20.00%,misof,"Brute Force, Recursion, Simple Math, Simple Search, Iteration, Simulation",problems/8598,http://community.topcoder.com/stat?c=problem_statement&pm=8598,3,,02.16.2008,8598,BoxFilling
12012,,51.91%,legakis,"Greedy, Math, Search",problems/8605,http://community.topcoder.com/stat?c=problem_statement&pm=8605,3,,02.23.2008,8605,PreciousStones
12012,,61.53%,ivan_metelsky,Dynamic Programming,problems/8570,http://community.topcoder.com/stat?c=problem_statement&pm=8570,2,,02.23.2008,8570,CreatureTraining
12058,,95.66%,ivan_metelsky,Simulation,problems/8098,http://community.topcoder.com/stat?c=problem_statement&pm=8098,1,,02.13.2008,8098,SquareConstruction
11125,,32.91%,stone,Math,problems/8291,http://community.topcoder.com/stat?c=problem_statement&pm=8291,3,,02.26.2008,8291,Transformation
12012,,73.08%,misof,Graph Theory,problems/8599,http://community.topcoder.com/stat?c=problem_statement&pm=8599,1,,02.23.2008,8599,OneWayStreets
11125,84.58%,,stone,"Brute Force, Sorting",problems/8620,http://community.topcoder.com/stat?c=problem_statement&pm=8620,,1,02.26.2008,8620,SnowyWinter
12011,,42.11%,ivan_metelsky,"Greedy, Simple Math, Simple Search, Iteration",problems/8641,http://community.topcoder.com/stat?c=problem_statement&pm=8641,1,,02.16.2008,8641,DiscountCombination
11125,,71.43%,stone,Simple Math,problems/8202,http://community.topcoder.com/stat?c=problem_statement&pm=8202,2,,02.26.2008,8202,KeysInBoxes
12013,,76.60%,Olexiy,Graph Theory,problems/8525,http://community.topcoder.com/stat?c=problem_statement&pm=8525,3,,03.01.2008,8525,SuperWatch
11125,0.00%,,stone,"Dynamic Programming, Graph Theory",problems/8488,http://community.topcoder.com/stat?c=problem_statement&pm=8488,,3,02.26.2008,8488,MarbleCollectionGame
12013,,70.00%,legakis,"Math, String Parsing",problems/7992,http://community.topcoder.com/stat?c=problem_statement&pm=7992,2,,03.01.2008,7992,BattleDice
12058,,62.89%,legakis,"Graph Theory, Greedy",problems/7643,http://community.topcoder.com/stat?c=problem_statement&pm=7643,2,,02.13.2008,7643,CableDonation
11126,,80.18%,darnley,"Graph Theory, Simple Search, Iteration",problems/8705,http://community.topcoder.com/stat?c=problem_statement&pm=8705,2,,03.06.2008,8705,RoundAboutCircle
11126,,42.98%,darnley,"Search, Simple Math",problems/8536,http://community.topcoder.com/stat?c=problem_statement&pm=8536,3,,03.06.2008,8536,EquiDigitNumbers
12013,,75.09%,legakis,"Math, Simple Search, Iteration",problems/7343,http://community.topcoder.com/stat?c=problem_statement&pm=7343,1,,03.01.2008,7343,ZenoDivision
11126,96.73%,,darnley,Simple Math,problems/8707,http://community.topcoder.com/stat?c=problem_statement&pm=8707,,1,03.06.2008,8707,AverageCandyLifetime
12014,,42.86%,ivan_metelsky,Dynamic Programming,problems/8610,http://community.topcoder.com/stat?c=problem_statement&pm=8610,2,,03.08.2008,8610,OlympicGames
11125,84.21%,98.39%,lovro,"Simple Search, Iteration, String Manipulation",problems/8175,http://community.topcoder.com/stat?c=problem_statement&pm=8175,1,2,02.26.2008,8175,IsomorphicWords
12014,,0.00%,lars2520,Dynamic Programming,problems/8616,http://community.topcoder.com/stat?c=problem_statement&pm=8616,3,,03.08.2008,8616,Collect
12014,,75.71%,ivan_metelsky,"Graph Theory, Simple Math",problems/8676,http://community.topcoder.com/stat?c=problem_statement&pm=8676,1,,03.08.2008,8676,MagicLabeling
11126,56.52%,,darnley,Search,problems/8561,http://community.topcoder.com/stat?c=problem_statement&pm=8561,,3,03.06.2008,8561,QuasiLatinSquares
11127,,73.21%,StevieT,"Brute Force, Greedy",problems/8496,http://community.topcoder.com/stat?c=problem_statement&pm=8496,2,,03.11.2008,8496,NSegmentDisplay
11127,0.00%,,StevieT,"Dynamic Programming, Graph Theory",problems/8391,http://community.topcoder.com/stat?c=problem_statement&pm=8391,,3,03.11.2008,8391,PowerAdapters
11127,56.27%,83.60%,StevieT,Simulation,problems/8607,http://community.topcoder.com/stat?c=problem_statement&pm=8607,1,2,03.11.2008,8607,InstantRunoffVoting
11127,,37.50%,StevieT,"Geometry, Graph Theory, Search",problems/8495,http://community.topcoder.com/stat?c=problem_statement&pm=8495,3,,03.11.2008,8495,AirlineInternet
12046,,22.22%,andrewzta,"Dynamic Programming, Math",problems/8712,http://community.topcoder.com/stat?c=problem_statement&pm=8712,3,,03.15.2008,8712,PredictionCardGame
12046,,86.36%,andrewzta,"Brute Force, Recursion",problems/8723,http://community.topcoder.com/stat?c=problem_statement&pm=8723,1,,03.15.2008,8723,LangfordSequence
11128,6.90%,,Xixas,"Math, Simple Search, Iteration",problems/8547,http://community.topcoder.com/stat?c=problem_statement&pm=8547,,3,03.22.2008,8547,ProperDivisors
11126,18.00%,53.86%,darnley,String Manipulation,problems/8706,http://community.topcoder.com/stat?c=problem_statement&pm=8706,1,2,03.06.2008,8706,TwoStringMasks
11127,92.62%,,StevieT,"Search, Simple Math, Simulation",problems/8730,http://community.topcoder.com/stat?c=problem_statement&pm=8730,,1,03.11.2008,8730,VariableSpeedLimit
11128,90.48%,,Xixas,Simulation,problems/8734,http://community.topcoder.com/stat?c=problem_statement&pm=8734,,1,03.22.2008,8734,MountainWalk
12046,,43.90%,andrewzta,"Dynamic Programming, Math, String Manipulation",problems/8713,http://community.topcoder.com/stat?c=problem_statement&pm=8713,2,,03.15.2008,8713,ReversingPrefixes
11128,,72.97%,Xixas,"Dynamic Programming, Simple Math",problems/8593,http://community.topcoder.com/stat?c=problem_statement&pm=8593,3,,03.22.2008,8593,PseudoRandomKingdom
11129,45.07%,,connect4,Dynamic Programming,problems/8463,http://community.topcoder.com/stat?c=problem_statement&pm=8463,,3,03.26.2008,8463,TriviaGame
11128,,62.34%,Xixas,"Geometry, Math",problems/8546,http://community.topcoder.com/stat?c=problem_statement&pm=8546,2,,03.22.2008,8546,CentersOfSymmetry
11128,23.61%,73.92%,Xixas,Greedy,problems/8594,http://community.topcoder.com/stat?c=problem_statement&pm=8594,1,2,03.22.2008,8594,RoughStrings
11129,,26.14%,connect4,Dynamic Programming,problems/8736,http://community.topcoder.com/stat?c=problem_statement&pm=8736,3,,03.26.2008,8736,PubTrivia
11129,89.95%,,connect4,"Brute Force, Simple Math",problems/8469,http://community.topcoder.com/stat?c=problem_statement&pm=8469,,1,03.26.2008,8469,SquareDigitNumbers
11129,,70.92%,connect4,Dynamic Programming,problems/8582,http://community.topcoder.com/stat?c=problem_statement&pm=8582,2,,03.26.2008,8582,Skyscrapers
12168,87.45%,,asal1,"Simple Search, Iteration, String Parsing",problems/8740,http://community.topcoder.com/stat?c=problem_statement&pm=8740,,1,04.03.2008,8740,VerifyCreditCard
11129,67.16%,86.70%,connect4,"Greedy, Simple Math",problems/8464,http://community.topcoder.com/stat?c=problem_statement&pm=8464,1,2,03.26.2008,8464,StreetWalking
12168,63.99%,84.94%,asal1,"Greedy, Simple Search, Iteration",problems/8584,http://community.topcoder.com/stat?c=problem_statement&pm=8584,1,2,04.03.2008,8584,DNAString
12169,63.01%,91.98%,mateuszek,"Graph Theory, Simple Search, Iteration, Sorting",problems/8745,http://community.topcoder.com/stat?c=problem_statement&pm=8745,1,2,04.12.2008,8745,SortingGame
12169,,62.03%,mateuszek,Advanced Math,problems/8725,http://community.topcoder.com/stat?c=problem_statement&pm=8725,2,,04.12.2008,8725,SumOfPowers
12169,16.41%,,mateuszek,Dynamic Programming,problems/8746,http://community.topcoder.com/stat?c=problem_statement&pm=8746,,3,04.12.2008,8746,CollectingMarbles
12168,,62.90%,asal1,"Greedy, Math",problems/8587,http://community.topcoder.com/stat?c=problem_statement&pm=8587,3,,04.03.2008,8587,MoreNim
12168,,73.55%,asal1,"Graph Theory, Greedy, Search",problems/8615,http://community.topcoder.com/stat?c=problem_statement&pm=8615,2,,04.03.2008,8615,FixImage
12169,85.71%,,mateuszek,Simulation,problems/8743,http://community.topcoder.com/stat?c=problem_statement&pm=8743,,1,04.12.2008,8743,BreakingTheCode
